@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithouNans50_WithoutNames

@attribute ATS1m numeric
@attribute AATS5m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTc-1l numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
2446.208555,15.1905,1003.085191,-0.175038,0.064631,-0.225311,-0.105418,1.644799,1.282588,0.870722,0,0.926148,1.562171,0,0.950877,0.884015,14.009103,-0.359918,6.303581,86.676194,5.801214,3.417051,0.671661,0.671661,8.891543,0.2,32.108205,11.811392,5.269629,1
4488.151289,46.802242,1878.070131,3.086849,-0.050446,0.073106,0.16603,1.470696,0.938918,1.159128,1.108036,1.29567,1.045875,0.98278,1.091657,0.903804,16.00166,-0.389724,5.001846,258.328811,28.027972,5.080873,0.899394,0.914716,16.002922,0.32,92.352952,12.369572,7.067199,1
4791.89092,63.454741,2076.807658,0.782449,0.045765,-0.26884,0.074658,1.582155,1.477709,0.92389,1.035904,1.431872,1.278887,1.086797,1.052542,0.804656,31.972072,-0.316734,4.68437,195.74671,10.306837,4.832561,0.896194,0.896194,19.973502,0.346154,117.494486,12.363892,8.288138,1
4969.011817,67.280588,1751.545878,-0.085522,-0.036569,0.016023,-0.005768,1.342746,0.865817,0.926401,1.208981,1.087144,1.428127,1.151953,1.066334,1.005153,18.998408,-0.34657,4.525267,306.422009,7.963256,4.838567,0.875987,0.875987,17.661717,0.206897,118.758307,12.439345,7.850952,1
4064.491067,61.65257,1966.923885,-0.457282,-0.015291,-0.045564,-0.048893,1.494121,1.185882,1.197012,1.338427,1.266584,0.94089,1.144985,1.258936,1.082235,31.972072,-0.417096,4.847687,139.4797,6.775604,4.864727,0.933827,0.933827,21.008339,0.47619,88.549766,12.095459,8.083621,1
4440.419718,57.077274,1664.534661,-0.4092,-0.015268,0.013118,-0.033288,1.369329,0.882285,0.861464,1.323129,0.914102,1.414732,1.391266,1.152177,1.039767,18.998407,-0.346483,4.487689,224.592176,7.074947,4.7433,0.868827,0.868827,17.163842,0.269231,110.663303,12.090084,7.571565,1
5223.116371,75.703736,2452.69717,-1.031434,-0.017565,0.014781,-0.064203,1.358339,0.626011,0.59484,0.792005,0.755297,0.973755,1.154554,0.913292,0.932185,34.968854,-0.327739,2.729994,293.803549,34.642166,4.807585,0.865516,0.865516,22.244626,0.193548,709.782713,12.284694,8.959585,1
6050.604191,88.599087,2800.118103,-0.776529,0.044019,-0.256728,-0.062182,1.446121,1.340222,0.954392,1.107409,1.499031,1.235731,1.00388,1.04084,0.801588,34.968854,-0.278729,4.688667,289.195409,25.66202,4.996069,0.904501,0.904501,24.058881,0.3125,157.103146,12.62906,9.436038,1
6458.23376,113.417148,2663.217275,-1.520635,-0.018671,-0.166185,-0.125982,1.535957,1.03082,0.799304,1.265321,1.153159,1.093938,0.962768,1.110212,1.001099,31.973074,-0.311486,3.970548,273.876132,7.099013,5.186393,0.938958,0.938958,24.665848,0.40625,179.172345,12.34225,9.870633,1
6024.693578,55.411936,2892.321992,0.835675,0.06168,-0.15245,0.057995,1.604243,1.322584,0.943367,1.22499,1.290335,1.424289,1.305511,0.770545,0.869725,31.972073,-0.287661,4.64227,297.38734,22.688313,4.66309,0.780136,0.780136,17.434853,0.40625,192.609054,12.40758,6.971652,1
3218.451554,90.482234,758.759236,-1.060434,-0.333321,-0.290417,-0.152987,1.497139,1.282234,1.042589,0.961782,1.124484,1.050947,0.754293,1.061828,1.011415,16.002058,-0.286089,3.4746,106.171268,7.894772,4.436605,0.980777,0.980777,20.669991,0.222222,70.377939,11.231053,10.349296,1
2193.208851,52.287314,1376.76754,-0.115374,0.260928,-0.017774,-0.079856,1.602532,0.955196,0.950386,1.309297,0.93896,1.129363,0.98179,1.053284,1.003203,31.972072,-0.326815,5.354621,56.140805,7.717808,4.136842,0.902263,0.902263,17.162904,0.416667,35.648393,10.478892,7.503005,1
6915.989078,109.190496,3104.217481,0.475545,-0.101372,0.031203,0.046396,1.504898,0.860151,1.075365,0.900887,1.559181,0.920226,1.018681,1.175233,1.021982,31.974075,-0.352836,4.294807,280.674055,22.342023,5.142915,0.931087,0.931087,26.42696,0.40625,181.293573,12.505173,10.218207,1
3299.700303,49.952539,1083.208889,0.105468,-0.126204,0.061149,0.013179,1.443127,0.906702,1.084559,1.131072,0.986393,0.773981,1.018388,0.960958,0.975993,16.006146,-0.393154,4.234474,137.493643,5.425608,4.651084,0.957411,0.957411,17.822729,0.157895,61.170355,11.704859,8.141067,1
6306.514928,67.739535,3644.869755,0.684374,0.032573,-0.209387,0.04389,1.644335,1.127142,0.780919,0.791794,1.26514,1.262365,1.192716,0.773918,0.912645,34.968854,-0.316806,2.729993,309.249607,21.973914,4.854287,0.812123,0.812123,21.321847,0.470588,709.782713,12.506122,7.923085,1
7799.176534,60.574773,3083.077667,0.640313,0.020555,0.063644,0.024241,1.451635,0.8466,1.036953,1.117513,1.078469,1.191954,1.27375,1.084888,1.069244,16.004479,-0.408654,3.993178,709.782713,9.2246,5.892138,0.925487,0.929381,15.843298,0.456522,325.474797,13.073822,7.435294,1
4865.317073,62.344504,1776.205051,-0.653554,-0.02156,0.059568,-0.041321,1.343116,0.844864,0.965632,1.169544,0.932747,1.236949,1.193012,0.984435,1.147088,18.998408,-0.392468,4.537342,306.422009,7.963256,4.942783,0.889856,0.889856,16.660078,0.206897,118.758307,12.439345,7.662735,1
2186.21282,39.742155,943.309419,-1.177256,-0.175588,-0.218383,-0.276945,1.785435,1.18561,1.096276,0.871122,1.032869,1.005922,0.59488,1.287839,0.703045,15.994919,-0.378052,5.447368,54.473917,4.802812,3.443856,0.741594,0.741594,15.897979,0.333333,35.961176,10.372397,6.84448,1
3482.590763,84.60858,1558.402724,0.160059,0.010329,-0.098067,0.017529,1.605892,1.07216,0.992562,0.965175,1.027746,1.140459,1.251722,0.96117,0.852857,31.972072,-0.392255,4.660153,97.06387,13.434368,4.46967,0.950905,0.950905,26.811269,0.294118,56.111458,11.388507,9.501642,1
4249.979433,63.275905,1556.73343,-0.322459,-0.007602,0.101754,-0.026364,1.397486,0.807195,0.929962,1.359505,0.94645,1.380655,1.426644,1.138744,1.194542,18.998407,-0.346486,4.487075,213.231625,7.472376,4.704994,0.878198,0.878198,17.646092,0.24,100.729153,12.046039,7.783737,1
6464.287053,101.683539,3378.806597,-1.267399,-0.002878,-0.248028,-0.095572,1.434598,1.263054,0.926367,1.296314,1.437431,1.126356,1.104101,0.989994,0.80643,34.969856,-0.278731,4.689622,305.785207,12.664456,4.952591,0.89663,0.89663,26.736662,0.333333,164.753524,12.681378,10.174321,1
2998.720339,27.890214,1245.172896,-0.806549,-0.421912,-0.070482,-0.194076,1.763639,0.964327,1.063197,0,1.803503,0.749414,0,1.40872,0.592371,31.972745,-0.301399,6.487551,47.261298,4.726808,3.826875,0.92566,0.90088,24.235402,0.272727,26.873191,10.774676,9.054245,1
4636.024903,69.869655,1513.434668,-1.20662,-0.075896,-0.143344,-0.083953,1.262499,1.005751,1.057306,0.998944,1.001517,0.89314,1.059729,1.134979,0.962143,19.000414,-0.405635,4.105485,184.268195,12.597218,5.060918,0.957527,0.957527,19.758652,0.37037,112.58919,12.076448,8.951668,1
2164.14198,12.107088,769.232776,-0.004743,0.216806,-0.445819,-0.001599,1.577261,1.332914,1.652547,0,0.229031,0,0,0.155402,2.604331,14.00892,-0.292757,7.62766,65.013886,1200000,1.435371,0.321873,0.321873,12.877088,0,19.246951,11.261395,6.368463,1
4154.000988,145.517377,1754.77915,1.670383,0.282655,0.102606,0.121386,1.835348,0.787674,0.804806,1.466069,1.195601,1.733105,1.631021,1.184337,1.024603,34.968854,-0.268376,4.202782,166.404343,5.584261,4.415061,0.899768,0.899768,25.169722,0.217391,79.661112,12.199224,10.500913,1
11636.292833,192.002847,844.869792,0.972989,0.193731,-0.018648,0.112716,1.419814,1.053235,0.925887,1.310126,1.267677,0.89164,1.275941,2.140709,1.341403,31.973077,-0.331254,4.77588,211.569586,330.201324,4.875,0.791667,0.8125,19.212287,0.333333,709.782713,13.078397,7.569668,1
2024.730554,51.100266,1268.490136,-0.174598,0.351451,-0.061665,-0.135968,1.596305,1.008903,0.881575,1.913947,0.513265,1.3441,1.517263,1.182856,1.030792,31.972072,-0.326813,5.582245,48.608804,5.173196,3.975418,0.905084,0.905084,18.089874,0.363636,29.323677,10.404596,7.907451,1
3573.965357,69.660645,1087.890321,-1.04494,0.035716,0.04774,-0.116009,1.377959,0.778067,0.836057,1.707576,0.677472,1.394913,1.794565,1.129934,1.221263,15.999999,-0.346488,4.482577,194.41789,28.544046,4.615061,0.940527,0.940527,15.98986,0.190476,68.414157,11.954883,8.702124,1
1312.108799,1.016064,541.449105,0.596772,0.595428,-0.172689,0.159408,1.366045,1.113203,0,0,0,0,0,0.119632,0,15.995918,-0.345075,4.010496,22.726051,285716.337951,3.392747,0.91685,0.91685,18.839841,0.142857,11.717126,9.817548,7.849456,1
5824.897643,69.996612,2062.190083,0.512172,0.086164,0.098667,0.024762,1.318103,0.760302,1.110269,1.136791,1.132528,1.316683,1.173774,1.123508,1.080972,16.002576,-0.416588,5.174016,480.500326,79.291017,5.340184,0.92369,0.92369,15.780965,0.285714,150.643964,13.00378,8.05719,1
5092.612224,82.932668,1757.636738,-0.81943,-0.085386,-0.063934,-0.139238,1.567407,1.111047,0.96248,1.203909,1.46441,0.995916,1.689684,1.123256,0.881785,31.972072,-0.337099,5.728383,177.846537,8.066048,4.836592,0.94627,0.935525,20.078184,0.208333,101.067736,11.75398,8.724549,1
4105.578348,65.1607,1426.772064,-0.518597,-0.104278,0.154823,-0.057546,1.528145,0.768142,0.955177,1.316825,0.863518,1.193203,1.315317,0.873045,1.171013,15.998713,-0.346484,4.467655,202.474508,7.095089,4.599379,0.870204,0.870204,16.766402,0.208333,95.931966,11.928506,7.772645,1
5405.913898,49.370846,2877.948231,2.806743,-0.018443,0.018821,0.166147,1.453197,0.926694,1.036895,1.058444,1.150424,1.055344,1.107566,0.961445,0.996689,31.972072,-0.416046,5.381923,200.177033,10.639623,5.487794,0.919786,0.925314,17.344793,0.571429,141.439443,12.01384,6.659242,1
5016.063973,66.478092,2170.385193,0.372858,0.04842,-0.277242,0.031908,1.524536,1.516973,0.917696,1.096126,1.283562,1.12908,1.113716,1.02056,0.895344,31.972072,-0.333493,4.680696,211.008762,9.104902,4.862507,0.890662,0.890662,19.396402,0.37037,131.276863,12.347967,8.252306,1
5029.008301,92.515861,2515.198688,0.998529,0.072552,0.059022,0.09832,1.551233,0.900583,0.916398,1.059697,1.134625,0.962372,1.18974,1.028921,0.996254,34.969381,-0.327062,4.786002,208.767946,7.255891,5.037401,0.959884,0.959884,25.649821,0.307692,119.040872,12.168168,9.65893,1
4150.641174,85.390145,1457.436901,-0.960027,-0.019451,-0.082863,-0.188903,1.72325,1.161705,1.042363,1.045266,1.437475,1.407524,1.670027,1.019446,1.040267,31.972072,-0.337095,5.715991,106.566309,10.010811,4.458591,0.953264,0.937686,22.698009,0.222222,65.213075,11.264118,9.261202,1
7073.686525,68.749783,2841.497631,1.583975,0.190319,-0.141967,0.088552,1.601491,1.272234,0.951226,0.951412,1.305985,1.286434,1.188588,1.105339,0.770693,31.972073,-0.279369,4.690334,354.253146,13.739986,5.433799,0.9126,0.9126,19.753623,0.333333,233.871539,12.679567,8.325085,1
11054.020462,44.463761,4910.44047,-0.198543,-0.022984,-0.077949,-0.005295,1.426721,1.146579,1.127931,1.002397,1.242762,0.963819,1.070525,1.072973,1.007677,16.008081,-0.390112,4.040022,709.782713,10.86824,6.406382,0.890975,0.908026,13.537924,0.419355,520.627956,12.769495,6.334692,1
3391.725055,52.789366,1215.006081,0.04927,-0.14037,0.008991,0.005783,1.538479,0.912139,1.049015,0.970946,1.139827,0.810273,0.864552,1.044917,0.771569,15.997934,-0.393993,4.187832,136.37204,5.314211,4.373551,0.882797,0.882797,18.788238,0.421053,72.770885,11.510432,8.228928,1
6378.339833,74.075347,2525.481842,-0.180321,0.103873,-0.221368,-0.011661,1.677262,1.378771,0.937925,0.9084,1.299003,1.228137,1.040037,1.021218,0.807873,31.972073,-0.279369,4.611642,294.930447,10.385315,5.282484,0.917913,0.917913,20.392685,0.314286,188.337129,12.581075,8.520909,1
3682.261233,59.578559,1228.830728,1.380141,-0.029738,0.03416,0.140309,1.447627,0.905729,1.054005,1.112742,0.969699,0.89692,0.946681,0.945735,0.985421,15.999296,-0.408501,4.32136,156.526367,5.63615,4.875,0.975,0.975,18.682509,0.285714,71.449998,11.964962,8.346774,1
7238.617217,87.272438,2576.975894,-0.18894,-0.069586,-0.045483,-0.01111,1.506473,0.907393,1.046289,0.765297,1.358454,1.073489,0.871374,1.298827,0.916409,31.972073,-0.360712,4.629146,370.240534,10.030601,5.49468,0.952309,0.946159,21.830825,0.384615,237.902242,12.708831,9.287522,1
3879.989996,58.754014,1576.862994,-1.220168,0.404348,-0.437729,-0.110631,1.440196,1.611739,0.95091,0,1.041774,1.338515,0,0.80155,0.798628,31.972072,-0.33033,4.794717,84.427488,11.754951,3.873141,0.823995,0.823995,22.435537,0.25,41.763428,12.311653,8.962915,1
7754.173183,99.135465,3646.31834,-0.594274,0.062575,-0.08841,-0.052405,1.595256,0.996881,0.907704,1.284056,1.304823,1.077149,1.187086,1.089627,0.987474,31.974076,-0.3457,4.98321,381.452695,14.184275,5.315175,0.911242,0.911242,24.172456,0.405405,242.075303,12.395573,9.212342,1
5657.54368,95.392549,2566.505249,-1.527097,0.155695,-0.237546,-0.135572,1.527144,1.210707,0.812042,0.992919,1.081783,1.200287,0.905166,1.112987,0.897993,31.973074,-0.345683,3.973,231.750844,7.254756,5.136249,0.952512,0.952512,22.930277,0.357143,143.767727,12.17845,9.429642,1
3899.247259,69.2159,1342.131397,-0.331881,-0.238146,0.176102,-0.038955,1.517343,0.751703,1.081412,1.341612,0.988648,1.180967,1.365787,0.714436,1.271512,15.998712,-0.346467,4.466402,185.188915,9.451941,4.486348,0.861194,0.861194,16.45255,0.217391,87.106976,11.922907,7.787088,1
5777.725746,68.411637,2383.537327,-0.267688,0.082347,-0.196027,-0.022243,1.493339,1.394624,1.036476,0.873244,1.371986,1.33297,0.960309,1.081136,1.005075,31.972072,-0.349713,4.787254,323.072239,11.30413,5.196648,0.909211,0.916124,18.228476,0.3125,154.514866,12.613925,8.120097,1
8792.619369,53.306902,3443.932551,0.315407,-0.001659,-0.132813,0.017378,1.553399,1.11973,1.020601,1.044635,1.382795,1.246268,1.237793,0.931159,0.922969,16.000039,-0.414275,4.423821,672.241477,17.353526,6.050728,0.906623,0.912717,13.776573,0.396226,401.176267,12.50458,6.771558,1
2963.176105,57.159063,1075.640414,-0.83057,-0.010229,-0.067603,-0.100634,1.579385,0.985146,0.908666,1.113258,0.822755,1.212799,0.856515,0.772853,1.088475,15.999291,-0.417422,4.268558,97.06387,13.434368,4.566109,0.949817,0.949817,17.11706,0.235294,56.111458,11.388507,8.002847,1
2640.286491,65.793265,914.706544,-1.753875,-0.020706,-0.100135,-0.211561,1.423821,1.016205,1.126999,1.148926,1.010281,1.260708,1.157547,1.177464,1.196009,15.999993,-0.391643,4.239403,81.078981,17.006079,4.349649,0.961554,0.961554,17.302544,0.266667,42.431763,11.710275,8.654264,1
4427.939131,92.353665,1856.40517,-0.923455,-0.009608,-0.081257,-0.203745,1.696969,1.083737,0.828849,1.255703,1.441019,1.192198,1.412694,1.00908,0.802286,31.97379,-0.302514,5.736491,92.481781,13.692691,4.323856,0.948319,0.931092,26.025004,0.235294,57.889532,11.252353,10.200545,1
10676.914876,52.252997,4766.540113,-1.248064,-0.016949,-0.093465,-0.033135,1.46496,1.14519,1.14761,1.007748,1.322811,1.061325,1.081219,1.040416,1.013733,16.009389,-0.413372,4.03157,709.782713,9.451205,6.318145,0.90051,0.904054,13.409716,0.466667,516.738898,12.721698,6.515486,1
4265.653228,46.799715,1650.359331,0.595757,-0.119229,0.003351,0.058208,1.690614,0.939478,1.203103,0.83488,1.566107,0.820794,0.915677,0.996628,0.774062,15.99794,-0.36234,4.588646,200.99446,9.60677,4.786503,0.882099,0.882099,17.428403,0.5,128.899989,11.634125,7.538479,1
10821.075743,58.197529,4330.213566,-1.834762,-0.045343,0.008371,-0.060477,1.400181,0.96421,0.845028,1.019188,0.848186,1.119443,1.063578,1.003024,1.097247,16.006069,-0.392638,4.276934,709.782713,19.031319,6.248194,0.906014,0.909441,14.595986,0.301587,482.071266,13.098093,7.029104,1
4335.07267,35.179041,1585.202935,-0.037294,-0.071113,-0.042475,-0.006104,1.385604,1.022168,0.918454,1.100159,1.301771,1.916692,1.544454,1.177082,0.883699,15.994921,-0.299987,5.479312,237.26824,12.902936,4.799062,0.863981,0.863981,12.989072,0.192308,106.720247,12.047423,6.642447,0
3920.966928,41.037552,1497.923612,0.027716,-0.036916,-0.065031,0.013351,1.297006,1.088409,1.164788,1.154046,0.707818,0.806755,0.825841,0.770991,1.256829,14.009289,-0.345084,5.864006,258.473198,8.610355,4.412782,0.790118,0.790118,9.473186,0.291667,92.229452,11.790883,6.129367,0
3225.091752,34.978065,1111.154484,0.039787,0.030934,0.003765,0.019526,1.478977,0.989684,1.188651,0.86109,0.837036,0.909972,0.467089,1.054747,1.244605,14.004089,-0.307319,6.280439,211.462567,20.352976,4.707715,0.917811,0.917811,10.087986,0.05,52.817808,12.112295,6.461343,0
3407.600996,38.303944,1465.178879,-0.313901,0.092096,-0.088064,-0.05124,1.330478,1.110913,0.968715,1.02826,0.824921,1.289346,0.988069,0.992592,1.035168,15.998264,-0.408351,4.915052,133.459662,8.14223,4.726144,0.865684,0.865684,11.815116,0.4,73.170788,11.658886,5.981557,0
2359.087309,34.036668,1261.107797,0.724539,-0.053504,-0.051651,0.077429,1.4788,1.008957,1.193384,0.897976,1.393467,0.826924,0.697958,0.744636,0.613425,15.999288,-0.405263,3.961132,50.333272,8.341908,4.127283,0.846756,0.818192,14.639705,0.923077,50.333272,10.647257,6.216103,0
1669.868054,29.91387,715.520779,-0.115459,0.085219,-0.096959,-0.085637,1.272623,1.029218,0.832026,0.96355,0.879304,1.53692,1.347258,1.111106,0.94311,14.113082,-0.375417,4.66966,44.388019,4.152791,4.004886,0.898071,0.898071,11.253024,0.4,27.56161,9.817439,6.186366,0
4613.105252,42.54629,1600.69782,0.893178,-0.012955,0.015976,0.07161,1.272799,0.920189,1.068387,1.213315,0.949715,0.8463,1.277027,1.102816,1.050279,15.999297,-0.410919,5.22641,360.594454,14.584217,5.180742,0.94335,0.94335,13.493252,0.142857,90.809571,12.999393,7.269935,0
5845.954106,65.22567,1941.299461,0.055814,0.019649,-0.046822,0.003484,1.321019,0.877854,1.009364,0.830694,1.004814,1.155544,0.917198,1.163604,1.011037,16.002568,-0.411801,4.939476,418.865547,7.359763,5.19535,0.876766,0.911395,13.474777,0.235294,145.984992,12.647969,7.964067,0
2849.777904,44.473753,1230.199808,-0.355576,-0.095279,-0.266243,-0.067281,1.865699,1.232644,0.933763,0.800966,0.971777,1.537636,0.669489,0.766353,1.097493,15.995923,-0.362155,4.526096,83.930416,12.112883,3.678026,0.717064,0.717064,13.914266,0.5625,58.931609,11.071393,6.375562,0
3108.417149,46.952659,1558.157386,-0.887178,-0.041347,-0.162194,-0.091285,2.022332,1.12644,1.151129,0.831358,1.469622,1.524587,0.843022,0.679123,1.233586,15.997931,-0.303244,3.830738,79.975274,9.81817,4.350069,0.810049,0.806716,14.758058,0.882353,79.975274,10.7546,6.19461,0
3046.57839,44.40237,1249.048523,-0.656562,-0.080921,-0.304896,-0.208068,1.644277,1.274615,0.742544,0.940904,1.088438,1.690679,0.693263,0.835836,0.697539,14.007107,-0.264148,4.112096,96.584045,8.698746,4.127316,0.80265,0.792274,12.324033,0.5,74.697311,10.970179,6.626055,0
1916.055026,25.034951,1003.110727,-0.81045,-0.023844,-0.476461,-0.146829,1.974173,1.482736,1.572125,2.394277,1.770161,0.409034,3.107959,0.761293,1.092269,15.99592,-0.348743,3.836105,31.913757,6.857094,3.134267,0.687688,0.651973,14.598568,0.9,31.913757,10.107285,5.754607,0
3177.155851,34.774281,1317.417989,0.413594,0.032889,-0.066336,0.100192,1.533321,1.082211,1.066834,1.22205,1.824599,1.983295,0.844376,1.051968,0.903484,15.994919,-0.332924,5.449727,125.287771,9.447385,4.665312,0.85783,0.876621,11.999862,0.315789,69.478457,11.332782,6.15433,0
1615.067345,7.884668,752.217766,-2.15587,-0.265288,-0.456164,-0.330526,1.438514,1.411163,1.222186,0,1.749833,0,0,0.881649,0.019074,15.998702,-0.413743,4.022371,35.380507,4.036427,3.576618,0.866748,0.841968,13.518296,0.222222,18.632898,10.379753,6.845421,0
4515.032873,57.054238,1515.719982,0.632707,-0.131132,-0.091688,0.049452,1.468587,1.050444,0.899463,1.040877,1.011707,0.895329,1.158769,1.167039,0.824165,16.002535,-0.378115,3.4769,190.006637,9.557284,4.670018,0.883569,0.883569,18.234981,0.24,125.759243,11.566229,8.310435,0
1747.576729,26.316405,918.463738,-0.480694,0.084912,-0.495066,-0.092741,1.946724,1.438996,0.95068,2.324388,1.59432,0.955811,2.824317,0.854541,0.173819,15.99592,-0.348953,3.678918,28.667017,4.981076,2.886733,0.661624,0.621624,15.119922,0.888889,28.667017,9.70729,5.884534,0
3815.266492,69.782892,977.925912,-0.086885,-0.068747,-0.131041,-0.032168,1.103173,1.019659,1.058393,0.946186,1.212706,0.958015,0.776748,1.017207,0.918927,14.153131,-0.313512,4.270049,156.09733,363639.685766,4.074697,0.831796,0.807767,12.224226,0.125,100.494502,11.680835,8.639438,0
3695.808973,70.817654,1741.428477,-0.648602,-0.1916,-0.082223,-0.127784,1.864234,1.261731,0.897416,0.904635,0.948287,0.850798,1.187512,1.216675,1.063731,31.972072,-0.337361,4.150343,135.546025,12.464513,4.635007,0.918843,0.918843,20.101256,0.421053,78.7835,11.355698,8.032985,0
6103.90449,83.218754,1924.471102,-1.889917,0.003911,-0.084648,-0.18414,1.452397,1.105717,1.050778,0.910228,1.152229,0.725706,0.804754,1.086409,0.897042,31.972072,-0.346629,4.390067,254.334345,10.658254,5.344698,0.991169,0.991169,21.294476,0.233333,179.271027,11.821814,9.477821,0
2042.36102,32.009565,901.377361,0.000799,-0.09159,-0.064951,0.000175,1.430874,1.016067,0.995124,1.125503,1.064424,0.541583,1.10471,1.095914,0.889298,15.998261,-0.410617,4.753629,54.460265,4.284746,4.213661,0.92459,0.907362,14.125582,0.5,36.574907,10.447235,6.683785,0
5293.343692,50.895787,2293.467354,-1.042363,-0.186999,-0.025989,-0.098372,1.588033,0.930113,0.69617,1.466968,0.762528,0.827283,1.483728,1.029079,0.937512,31.972072,-0.376768,5.126797,172.488498,12.260852,5.01248,0.907472,0.907472,19.166833,0.416667,112.310524,11.680937,7.416107,0
5645.472625,41.46868,2252.161557,1.152008,-0.100324,-0.1318,0.104972,1.398724,1.139406,1.0592,0.875209,1.28267,1.41121,0.995983,1.091548,1.033405,15.999305,-0.412882,4.889355,320.759238,19.312293,5.277115,0.858686,0.879519,13.760992,0.424242,227.006717,11.743283,6.675736,0
4774.217025,33.464578,1931.832588,0.881666,-0.009718,-0.056934,0.056528,1.278266,0.994683,1.015913,0.887937,0.964316,1.097547,0.86013,1.25598,1.006076,16.000006,-0.417883,4.537875,360.572765,11.036727,5.356558,0.930784,0.930784,11.938067,0.241379,113.862563,12.813142,6.670253,0
4026.435519,67.374221,6307.127202,-0.202802,0.075962,-0.084038,-0.100166,1.169885,1.002603,0.33905,0.889484,0.673921,1.105717,1.069122,0.843762,0.802108,78.918337,-0.305302,5.875223,120.130742,13.460481,4.516876,0.873683,0.873683,21.332135,0.35,78.56059,11.243489,8.779375,0
3072.404139,42.359035,1123.066217,-0.157654,-0.19632,-0.08235,-0.034693,1.548825,0.973255,0.937719,1.134754,1.147268,0.731046,1.01638,1.198539,0.71913,15.995923,-0.327714,4.405321,128.597339,7.876268,4.635007,0.930858,0.918843,12.786764,0.315789,68.766186,11.34983,7.306372,0
4670.828894,63.276486,2890.288834,-1.33495,-0.026548,-0.198347,-0.10934,1.811006,0.887861,0.628289,0.639436,0.980262,1.035393,0.684614,0.623295,0.919233,34.968854,-0.410625,2.729994,181.254975,7.061433,3.9036,0.675255,0.669239,18.428195,0.692308,709.782713,11.545383,7.073463,0
8282.727174,178.411798,28822.794578,-0.798951,0.028393,-0.076721,-0.107106,1.331146,0.943853,0.637033,0.557635,1.066846,1.317671,0.835879,0.621983,0.809324,126.905473,-0.358884,5.007623,266.504935,10.591498,5.260457,0.963554,0.963554,45.422365,0.34375,179.424146,12.095147,15.042095,0
