@relation amps_padel2d_WithoutNans50_WithoutNames-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.258513,0.520941,0.493218,0.510144,0.620213,0.766148,0.44564,0.753858,0.437185,0.350643,0.000197,0.712598,0,0.686487,0.762754,0.729447,0.129593,0.172061,0.408237,0.322839,0.013728,1
0.004388,0.519219,0.543629,0.749284,0.726349,0.602654,0.663252,0.567566,0.381684,0.716581,0.000861,0.913487,0,0.593032,0.685603,0.721821,0.258372,0.277115,0.572305,0.285637,0.066034,1
0.01619,0.461047,0.634431,0.552091,0.508391,0.576081,0.569547,0.408774,0.27714,0.407169,0.003076,0.236665,0,0.64978,0.556794,0.618865,0.448946,0.424759,0.761334,0.446037,0.330253,1
0.473848,0.665476,0.307787,0.450364,0.692923,0.810565,0.535326,0.574731,0.694605,0.544435,0.001066,0.460514,0,0.396753,0.3269,0.325358,0.120171,0.243044,0.60237,0.255739,0.0948,1
0.23234,0.504652,0.470521,0.391546,0.602077,0.819695,0.495098,0.584552,0.670238,0.354324,0.000194,0.617464,0,0.681236,0.802351,0.756349,0.124431,0.138558,0.345007,0.393941,0.010392,1
0.026838,0.489505,0.531764,0.504963,0.634219,0.08641,0.110236,0.498167,0.377559,0.590011,0.999425,0.824439,0,0.550707,0.64017,0.684127,0.522028,0.261215,0.562509,0.312149,0.067326,1
0.332782,0.410146,0.437294,0.438593,0.430308,0.686422,0.42546,0.47298,0.371008,0.264368,0.999487,0.615896,0,0.731339,0.808981,0.760606,0.445615,0.121522,0.371174,0.546875,0.018547,1
0.220881,0.463324,0.468686,0.425215,0.518032,0.727666,0.432319,0.499803,0.279822,0.46087,0.999361,0.617825,0,0.702351,0.894222,0.835653,0.373432,0.110165,0.318533,0.603377,0.007099,1
0.523067,0.747587,0.285555,0.561868,0.731111,0.75852,0.539319,0.666023,0.573745,0.439898,0.001465,0.785248,0,0.626467,0.523739,0.4945,0.105076,0.28109,0.656681,0.234063,0.127363,1
0.043349,0.498256,0.503666,0.5198,0.596381,0.278483,0.29167,0.399299,0.314689,0.331636,0.999488,0.488237,0,0.699349,0.704837,0.743966,0.646913,0.267462,0.661984,0.416534,0.162913,1
0.334582,0.525367,0.382189,0.459408,0.57525,0.778648,0.477477,0.500034,0.39905,0.457184,0.00097,0.473007,0,0.571748,0.602598,0.563044,0.178415,0.159568,0.466657,0.399839,0.034452,1
0.340102,0.448969,0.449836,0.40981,0.488309,0.734826,0.442092,0.41048,0.519154,0.408293,0.999424,0.014435,0,0.759354,0.78479,0.753016,0.335595,0.20954,0.45931,0.540948,0.025868,1
0.022243,0.448517,0.5648,0.531598,0.485217,0.615892,0.612184,0.368184,0.324134,0.332635,0.004133,0.250413,?,0.816255,0.650441,0.697287,0.444492,0.611584,0.893494,0.486715,0.681222,1
0.218046,0.563682,0.438683,0.589665,0.738769,0.729753,0.572994,0.656763,0.738978,0.466024,0.000066,0.520862,0,0.419544,0.519086,0.522582,0.07383,0.088018,0.234577,0.147006,0.006182,1
0.551713,0.517411,0.276263,0.506603,0.535567,0.690799,0.446587,0.501492,0.356147,0.32959,0.999488,0.247312,0,0.786868,0.7189,0.648011,0.339718,0.303805,0.651526,0.487598,0.106482,1
0.016054,0.443676,0.750832,0.480981,0.488033,0.309845,0.506339,0.547235,0.417806,0.592909,0.999361,0.825036,0,0.488546,0.557538,0.598399,0.539286,0.258376,0.560123,0.393963,0.076224,1
0.027139,0.456123,0.634594,0.534002,0.524572,0.404002,0.548738,0.458588,0.392158,0.389125,0.999425,0.610897,0,0.676546,0.791691,0.802993,0.633681,0.268597,0.575149,0.468848,0.065435,1
0.484028,0.610129,0.339972,0.507439,0.62271,0.774863,0.498834,0.625333,0.408799,0.434489,0.001393,0.520318,0,0.667901,0.609096,0.550585,0.153044,0.257808,0.628253,0.299039,0.096786,1
0.403675,0.448618,0.388411,0.375475,0.483581,0.789566,0.441471,0.540654,0.457557,0.388753,0.999361,0.522202,0,0.799392,0.768644,0.72569,0.281041,0.24929,0.563173,0.480844,0.052174,1
0.279305,0.341678,0.411359,0.256035,0.349476,0.864621,0.446953,0.447283,0.268514,0.532368,0.000895,0.234015,0,0.546914,0.633921,0.595566,0.246408,0.1113,0.368932,0.484182,0.018812,1
0.461845,0.740058,0.297975,0.594283,0.779283,0.746003,0.549363,0.666624,0.742445,0.536667,0.00093,0.460513,0,0.439151,0.356807,0.362772,0.071933,0.249858,0.58356,0.151351,0.079441,1
0.359741,0.654651,0.37305,0.53887,0.731511,0.757373,0.546316,0.596353,0.607381,0.476081,0.000781,0.789696,0,0.527044,0.541366,0.499569,0.121787,0.14594,0.464006,0.210797,0.038641,1
0.006591,0.511408,0.575353,0.696728,0.667676,0.625038,0.672817,0.517848,0.391677,0.608267,0.001204,0.848108,0,0.66823,0.730819,0.747045,0.331233,0.269165,0.611535,0.292319,0.10806,1
0.02521,0.397757,0.523596,0.443844,0.403428,0.332585,0.233196,0.348009,0.211016,0.306394,0.999362,0.247535,0,0.633,0.582758,0.651819,0.566327,0.300398,0.69826,0.46122,0.216777,1
0.236122,0.583493,0.473183,0.457149,0.741565,0.80008,0.527258,0.689244,0.532857,0.434029,0.000255,0.824643,0,0.573783,0.685913,0.650852,0.101901,0.088586,0.33469,0.237759,0.010528,1
0.297618,0.562925,0.421925,0.280346,0.638884,0.879896,0.600014,0.353486,0.592674,0.539338,0.000771,0.812284,0,0.318747,0.31597,0.365178,0.190905,0.090857,0.370882,0.365685,0.029523,1
0.581869,0.211388,0.251392,0.330686,0.329921,0.79849,0.417658,0.371206,0.265192,0.422636,0.999362,0.245457,0,0.769926,0.657692,0.607114,0.319429,0.384441,0.716765,0.639192,0.171803,1
0.021329,0.404923,0.52547,0.48181,0.431454,0.562138,0.554578,0.357595,0.260336,0.30271,0.004073,0.247838,?,0.711993,0.59027,0.629825,0.411174,0.576377,0.872681,0.481459,0.535938,1
0.01134,0.510295,0.518916,0.649729,0.614648,0.59397,0.628966,0.43635,0.342246,0.468778,0.002094,0.236669,0,0.723468,0.673143,0.73408,0.378879,0.314594,0.6939,0.272907,0.218968,1
0.23916,0.511523,0.469137,0.462216,0.593393,0.759146,0.443122,0.534061,0.436621,0.466768,0.000447,0.246081,0,0.728311,0.851884,0.800755,0.201028,0.164111,0.404742,0.505349,0.01256,1
0.240897,0.520943,0.505738,0.514652,0.637304,0.762325,0.442581,0.783784,0.491012,0.348735,0.00007,0.827972,0,0.679752,0.77061,0.741994,0.112913,0.157865,0.379741,0.307073,0.01093,1
0.274233,0.586283,0.42338,0.529855,0.693175,0.754082,0.49994,0.587583,0.413012,0.414038,0.000575,0.501347,0,0.55332,0.655005,0.59572,0.140646,0.102783,0.374999,0.294124,0.017321,1
0.298702,0.350054,0.425696,0.320611,0.34501,0.765756,0.49714,0.276213,0.392191,0.465534,0.999424,0.008203,0,0.687905,0.758825,0.742705,0.473936,0.109597,0.372174,0.722579,0.019692,1
0.010042,0.498147,0.515094,0.631947,0.595437,0.599492,0.662545,0.433974,0.379438,0.46737,0.001879,0.489406,0,0.67047,0.651895,0.707076,0.342659,0.291312,0.685707,0.266823,0.172185,1
0.389698,0.457517,0.363252,0.420769,0.4922,0.757857,0.477564,0.50384,0.305451,0.420511,0.999361,0.240819,0,0.583965,0.602469,0.551771,0.284198,0.149915,0.479423,0.421714,0.043717,1
0.367567,0.701335,0.379925,0.548029,0.781833,0.749794,0.52171,0.704403,0.573353,0.456611,0.000848,0.794487,0,0.616259,0.579986,0.570482,0.099719,0.218626,0.53962,0.293448,0.045465,1
0.643484,0.566294,0.21452,0.478164,0.560152,0.715454,0.466955,0.490035,0.413582,0.398937,0.999488,0.226601,0,0.637266,0.517513,0.484096,0.315904,0.300398,0.681525,0.448871,0.185746,1
0.032108,0.476064,0.496227,0.533004,0.550433,0.401945,0.278607,0.376268,0.331418,0.283804,0.999425,0.483942,0,0.655077,0.654786,0.713445,0.591962,0.247587,0.650817,0.387528,0.147904,1
0.006982,0.48272,0.605382,0.618641,0.582378,0.632084,0.674566,0.475988,0.393221,0.520039,0.001272,0.796072,0,0.746853,0.791708,0.813678,0.315308,0.341851,0.66367,0.327799,0.115097,1
0.526797,0.482146,0.348194,0.443277,0.509379,0.713245,0.397875,0.441558,0.36988,0.399532,0.999488,0.102547,0,0.866731,0.723481,0.728228,0.385132,0.310619,0.664789,0.618624,0.117622,1
0.010451,0.486962,0.554917,0.607965,0.569121,0.535244,0.586273,0.327551,0.295198,0.276503,0.002125,0.115538,0,0.768916,0.789375,0.821085,0.395648,0.350937,0.690576,0.665712,0.135054,1
0.483879,0.551284,0.313834,0.465754,0.584364,0.676738,0.427409,0.526319,0.377211,0.288681,0.999551,0.24986,0,0.7419,0.694254,0.657712,0.386115,0.230551,0.575119,0.540858,0.070056,1
0.238847,0.500048,0.431036,0.50616,0.573311,0.750584,0.471423,0.42464,0.389611,0.405397,0.000508,0.251225,0,0.634073,0.804581,0.713311,0.175802,0.116411,0.334869,0.41767,0.01046,1
0.244856,0.611812,0.454141,0.594002,0.793531,0.742114,0.558174,0.781003,0.604628,0.368302,0.000192,0.824788,0,0.542076,0.636066,0.60677,0.069658,0.100511,0.32576,0.109844,0.009452,1
0.186341,0.392715,0.469487,0.378065,0.376124,0.742919,0.409873,0.32847,0.196685,0.372477,0.999361,0.248594,0,0.585558,0.871393,0.790105,0.448392,0.026689,0.158527,0.643001,0.002911,1
0.612589,0.715559,0.230757,0.550279,0.662686,0.749005,0.50206,0.555951,0.46513,0.506919,0.00202,0.097482,0,0.629416,0.466177,0.46535,0.152869,0.304373,0.681424,0.281467,0.195998,1
0.7386,0.066277,0.140361,0.302148,0.295534,0.81592,0.400079,0.358409,0.201456,0.447835,0.999362,0.248303,?,0.716514,0.534292,0.509281,0.316984,0.468484,0.790616,0.621531,0.332951,1
0.371693,0.699584,0.358625,0.561111,0.80369,0.762075,0.615291,0.68342,0.811972,0.549269,0.000589,0.799592,0,0.270352,0.252077,0.262547,0.057324,0.150483,0.438344,0.077144,0.038483,1
0.033032,0.481901,0.49435,0.539361,0.559517,0.423802,0.402658,0.352858,0.318356,0.293991,0.999425,0.47148,0,0.674382,0.6758,0.713173,0.592438,0.28393,0.670331,0.483029,0.178588,1
0.350776,0.419329,0.390388,0.352204,0.451018,0.784308,0.48455,0.4329,0.473539,0.404253,0.999361,0.48522,0,0.826003,0.829559,0.790247,0.327287,0.24929,0.568214,0.707307,0.045255,1
0.016026,0.403309,0.523614,0.471101,0.418852,0.573572,0.573793,0.313104,0.281556,0.22509,0.003237,0.254242,0,0.686542,0.626934,0.674951,0.45324,0.396934,0.76224,0.558194,0.264988,1
0.288889,0.369973,0.396356,0.459004,0.386992,0.712849,0.463496,0.344934,0.221162,0.276593,0.999361,0.112416,0,0.602059,0.73064,0.658825,0.370161,0.114708,0.391708,0.610031,0.016949,1
0.0008,0.508201,0.556365,0.789953,0.77237,0.553784,0.799861,0.568402,0.529594,0.701814,0.000327,0.980051,0,0.518461,0.731437,0.751279,0.168167,0.242476,0.525054,0.38271,0.023838,1
0.350752,0.487426,0.418066,0.370981,0.536753,0.811264,0.424085,0.504533,0.487713,0.582162,0.999361,0.462443,0,0.470128,0.49212,0.473492,0.269266,0.116411,0.422773,0.347302,0.033147,1
0.385746,0.501526,0.361752,0.481264,0.537597,0.762785,0.494371,0.424941,0.476324,0.496442,0.001176,0.249898,0,0.706607,0.699207,0.645098,0.199958,0.202726,0.518501,0.422954,0.052351,1
0.387406,0.642043,0.377952,0.472301,0.727139,0.689882,0.467353,0.522111,0.499272,0.381287,0.999487,0.883857,0,0.482846,0.517917,0.484811,0.344823,0.102783,0.428359,0.383664,0.033655,1
0.2694,0.559544,0.420877,0.483556,0.668886,0.784676,0.539221,0.569262,0.630482,0.470016,0.000385,0.835768,0,0.556799,0.66599,0.600058,0.124976,0.111868,0.364238,0.268643,0.016203,1
0.015459,0.461984,0.505379,0.553548,0.509762,0.58275,0.626541,0.375416,0.339432,0.335075,0.002934,0.099642,?,0.733361,0.646853,0.700039,0.448417,0.38728,0.776893,0.412731,0.332805,1
0.383099,0.362092,0.36546,0.358667,0.401999,0.80883,0.42744,0.406184,0.24532,0.443319,0.00156,0.246143,0,0.72395,0.72813,0.66845,0.242735,0.201022,0.518452,0.516583,0.050947,1
0.007313,0.518627,0.529155,0.708248,0.680415,0.704329,0.562944,0.679526,0.27174,0.900108,0.00122,0.821555,0,0.132929,0.195476,0.213614,0.23178,0.308348,0.639546,0.020954,0.15318,1
0.247473,0.462775,0.438748,0.408242,0.516896,0.703375,0.471186,0.512011,0.387121,0.245417,0.999424,0.465704,0,0.500618,0.708744,0.625469,0.402586,0.070982,0.294779,0.517548,0.006827,1
0.227089,0.587835,0.459517,0.391851,0.747349,0.835208,0.563806,0.66147,0.566623,0.520813,0.000316,0.813362,0,0.438774,0.555746,0.535484,0.094456,0.082907,0.322072,0.245455,0.009426,1
0.194193,0.522499,0.46194,0.383744,0.638292,0.821373,0.538889,0.449701,0.493538,0.568261,0.000311,0.46706,0,0.387885,0.562512,0.536792,0.159777,0.042022,0.210646,0.300196,0.004607,1
0.257242,0.527728,0.479371,0.483906,0.652554,0.768758,0.471857,0.556508,0.89062,0.441731,0.000073,0.916262,0,0.653208,0.677993,0.692401,0.08117,0.224872,0.438707,0.461041,0.016554,1
0.266551,0.5573,0.423078,0.49527,0.666137,0.777982,0.531096,0.593383,0.573759,0.449118,0.000385,0.8358,0,0.57892,0.696239,0.623915,0.131011,0.109597,0.365071,0.279603,0.015889,1
0.265764,0.591074,0.408112,0.614742,0.720334,0.725611,0.540363,0.659643,0.513398,0.454854,0.000384,0.796064,0,0.481417,0.577261,0.534024,0.116087,0.107325,0.350705,0.212052,0.014484,1
0.040192,0.545211,0.537188,0.547009,0.623358,0.19495,0.252668,0.471322,0.354661,0.510898,0.999426,0.21551,?,0.813507,0.684466,0.71231,0.409519,0.635434,0.888969,0.389676,0.546529,1
0.535163,0.533805,0.254832,0.496992,0.550894,0.701071,0.455088,0.472464,0.426829,0.397784,0.999488,0.482432,0,0.559793,0.53348,0.467521,0.33751,0.214651,0.585625,0.41434,0.094247,1
0.259024,0.485694,0.420302,0.483239,0.541612,0.755806,0.476937,0.474914,0.428211,0.458582,0.000637,0.462468,0,0.663049,0.779686,0.718194,0.192287,0.151051,0.404833,0.429703,0.01372,1
0.180958,0.500379,0.508813,0.463628,0.613939,0.775637,0.405305,0.800652,0.38703,0.433293,0.000003,0.096087,0,0.566417,0.730808,0.725377,0.156678,0.15389,0.322434,0.408054,0.003843,1
0.015825,0.471879,0.55285,0.51743,0.570818,0.190864,0.505096,0.362717,0.418104,0.353248,0.999361,0.234064,0,0.716127,0.845871,0.882222,0.429959,0.247019,0.564349,0.4234,0.049284,1
0.296437,0.271085,0.440653,0.319673,0.261137,0.794571,0.422022,0.406273,0.208928,0.432802,0.999361,0.093883,0,0.740956,0.815911,0.777212,0.403124,0.162408,0.41977,0.673855,0.021085,1
0.516984,0.446728,0.29776,0.424934,0.47887,0.779105,0.402964,0.583186,0.25617,0.408383,0.002323,0.243962,?,0.831376,0.649049,0.675442,0.212421,0.484952,0.756283,0.591948,0.14463,1
0.227657,0.551182,0.450221,0.471704,0.690013,0.790646,0.569085,0.540007,0.651326,0.336176,0.000254,0.848569,0,0.592548,0.738248,0.679854,0.108781,0.081772,0.314882,0.306987,0.010566,1
0.318935,0.500034,0.425287,0.47279,0.557487,0.728655,0.373374,0.634348,0.403803,0.369344,0.999361,0.138418,0,0.824973,0.843966,0.815662,0.267012,0.261783,0.514234,0.519234,0.027717,1
0.246412,0.514743,0.442521,0.450855,0.595786,0.77902,0.483752,0.503624,0.487383,0.401801,0.000509,0.489447,0,0.626854,0.795911,0.695213,0.158622,0.120954,0.384026,0.411213,0.013469,1
0.015429,0.395123,0.921737,0.453226,0.401865,0.802118,0.761305,0.562269,0.490558,0.552819,0.002306,0.815511,?,0.206404,0.152565,0.185575,0.396919,0.508802,0.852281,0.26431,0.595535,1
0.247998,0.541033,0.47253,0.48004,0.679021,0.725554,0.47306,0.638525,0.597686,0.354563,0.999361,0.827878,0,0.695089,0.859653,0.773943,0.232573,0.143101,0.358727,0.37507,0.010027,1
0.280106,0.635306,0.425903,0.520078,0.82354,0.786142,0.592787,0.774048,0.897941,0.508667,0.000196,0.799596,0,0.325296,0.351912,0.368456,0.017999,0.144236,0.378367,0.083385,0.015188,1
0.49385,0.666817,0.278424,0.572454,0.661839,0.743583,0.516668,0.615966,0.416297,0.402417,0.001588,0.482456,0,0.646774,0.556617,0.529051,0.148443,0.227712,0.624152,0.286875,0.10664,1
0.225303,0.417714,0.477726,0.315598,0.433124,0.781543,0.47959,0.406922,0.426376,0.393005,0.999361,0.81691,0,0.739959,0.908434,0.85898,0.378281,0.124361,0.350822,0.719257,0.009636,1
0.004015,0.423905,0.572132,0.47548,0.423624,0.639427,0.583594,0.345586,0.292893,0.282174,0.001039,0.309204,0,0.66675,0.86184,0.86767,0.49029,0.178876,0.483754,0.444721,0.035699,1
0.000764,0.484082,0.618494,0.705148,0.680624,0.61211,0.721001,0.617583,0.4458,0.731048,0.000267,0.816239,0,0.549463,0.793126,0.775523,0.282512,0.232254,0.493551,0.403341,0.02467,1
0.285525,0.47005,0.427825,0.42035,0.517424,0.804736,0.457853,0.555894,0.317783,0.378635,0.000642,0.246019,0,0.623337,0.716856,0.650815,0.174121,0.139125,0.421849,0.371484,0.020149,1
0.004234,0.475005,0.545214,0.625044,0.588507,0.617762,0.542422,0.541147,0.247838,0.657781,0.000918,0.259862,0,0.526113,0.628422,0.683586,0.29222,0.19364,0.527103,0.192404,0.053871,1
0.467965,0.647555,0.312159,0.576444,0.688396,0.659424,0.484377,0.570306,0.467019,0.293476,0.999488,0.891922,0,0.682194,0.649704,0.602126,0.302873,0.195911,0.563015,0.397643,0.067713,1
0.004301,0.508288,0.548072,0.713749,0.686619,0.560225,0.653526,0.512601,0.369715,0.619972,0.000919,0.85039,0,0.616803,0.749056,0.767287,0.261225,0.241908,0.563525,0.317308,0.054414,1
0.397263,0.620317,0.295921,0.610761,0.668758,0.733542,0.477947,0.532671,0.514173,0.575936,0.000984,0.79587,0,0.401239,0.342835,0.370114,0.161678,0.163543,0.536625,0.310295,0.065227,1
0.363443,0.552319,0.363644,0.542745,0.603505,0.742853,0.502116,0.593727,0.454188,0.391484,0.000911,0.224973,0,0.58556,0.591909,0.549977,0.137699,0.194776,0.483741,0.30623,0.038384,1
0.251924,0.595615,0.430714,0.604232,0.741616,0.729523,0.511943,0.807198,0.456398,0.407695,0.000319,0.82537,0,0.553452,0.632142,0.613625,0.099753,0.11414,0.361443,0.205597,0.012008,1
0.478629,0.487189,0.413483,0.458121,0.519659,0.765295,0.45822,0.637043,0.349557,0.348983,0.999361,0.256957,0,0.672542,0.576881,0.567514,0.238657,0.240204,0.584611,0.343398,0.078885,1
0.020105,0.434981,0.502817,0.47355,0.464527,0.270873,0.513678,0.348283,0.356161,0.285679,0.999361,0.488663,0,0.637846,0.655677,0.718334,0.531899,0.252697,0.637756,0.419315,0.119809,1
0.2355,0.336153,0.421428,0.270282,0.327892,0.844514,0.428935,0.38225,0.183885,0.462972,0.000886,0.258786,0,0.488497,0.663367,0.591061,0.250319,0.094832,0.350294,0.588283,0.011456,1
0.352013,0.599075,0.392326,0.491587,0.673812,0.796801,0.51473,0.71096,0.530332,0.563423,0.000652,0.724429,0,0.519148,0.507061,0.497299,0.125564,0.151051,0.489205,0.220504,0.039366,1
0.001148,0.498941,0.623405,0.745011,0.724857,0.609009,0.843022,0.57861,0.579833,0.684476,0.000271,0.818078,0,0.55249,0.711244,0.738365,0.199385,0.369108,0.591978,0.460286,0.032838,1
0.278655,0.516754,0.40822,0.509999,0.590053,0.761673,0.490975,0.522438,0.529072,0.416537,0.000513,0.465717,0,0.597386,0.685794,0.630475,0.141825,0.140829,0.396966,0.303306,0.017485,1
0.185552,0.56538,0.460229,0.544253,0.767659,0.770805,0.594067,0.669915,0.617936,0.500272,0.000062,0.823419,0,0.375815,0.600947,0.526591,0.083858,0.045429,0.185119,0.123163,0.002752,1
0.273444,0.443255,0.439506,0.337921,0.480046,0.796755,0.42962,0.441905,0.41771,0.43164,0.999361,0.623324,0,0.728344,0.833075,0.783204,0.30268,0.139125,0.379813,0.50355,0.01452,1
0.00193,0.505986,0.611302,0.765335,0.745057,0.593144,0.667177,0.603131,0.385087,0.722087,0.000462,0.726919,0,0.616669,0.811702,0.809805,0.273889,0.230551,0.50774,0.371209,0.03539,1
0.23036,0.596441,0.437313,0.597905,0.806445,0.731102,0.568053,0.672847,0.865527,0.455425,0.000067,0.836231,0,0.463682,0.550617,0.54727,0.049186,0.106758,0.279733,0.164532,0.008669,1
0.34279,0.65751,0.382361,0.573721,0.731911,0.73258,0.512215,0.622342,0.434452,0.427109,0.000907,0.78517,0,0.637868,0.64034,0.61276,0.150591,0.152754,0.493762,0.338042,0.038682,1
0.021717,0.491009,0.499561,0.572351,0.577902,0.451197,0.537005,0.354521,0.331682,0.29985,0.999362,0.094794,0,0.727976,0.739585,0.766526,0.506832,0.319705,0.680094,0.438109,0.162152,1
0.014702,0.494879,0.543155,0.549446,0.66239,0.171726,0.349022,0.436311,0.412549,0.480764,0.999361,0.495093,0,0.717113,0.875353,0.894515,0.439067,0.210676,0.523399,0.316311,0.04507,1
0.273337,0.570505,0.408991,0.441413,0.663039,0.806465,0.560227,0.499234,0.580213,0.530318,0.000637,0.804723,0,0.448232,0.53781,0.502346,0.155637,0.0795,0.353234,0.27076,0.017099,1
0.264462,0.305321,0.556563,0.319226,0.231544,0.855112,0.353402,0.539578,0.367098,0.652742,0.000012,0.815467,0,0.209353,0.256889,0.289776,0.195319,0.109597,0.274729,0.367438,0.012901,1
0.229121,0.47065,0.451536,0.326398,0.530133,0.838347,0.496072,0.489276,0.539099,0.438005,0.000381,0.259091,0,0.599897,0.741899,0.688284,0.147225,0.132879,0.345433,0.461305,0.01034,1
0.246277,0.597177,0.433366,0.606856,0.757326,0.728338,0.510338,0.81044,0.480999,0.421941,0.000256,0.825375,0,0.550079,0.61968,0.615493,0.09233,0.109597,0.349886,0.19674,0.011502,1
0.006538,0.460262,0.521501,0.571006,0.52764,0.626616,0.582231,0.381802,0.290428,0.35026,0.001381,0.248652,0,0.646353,0.731692,0.768285,0.383601,0.252697,0.616272,0.36643,0.077201,1
0.222939,0.484216,0.492945,0.4031,0.565051,0.816283,0.459425,0.695399,0.481142,0.489932,0.000068,0.798585,0,0.563728,0.695228,0.661311,0.160959,0.09029,0.27701,0.292929,0.007584,1
0.434191,0.450828,0.417904,0.386519,0.48592,0.767464,0.419385,0.53034,0.358701,0.468635,0.999424,0.621839,0,0.705443,0.658976,0.636978,0.349143,0.194776,0.544637,0.490044,0.06035,1
0.286384,0.553198,0.48475,0.500158,0.668822,0.757308,0.423319,0.743494,0.68943,0.40299,0.000202,0.815565,0,0.697135,0.71927,0.703416,0.089836,0.331062,0.552098,0.432417,0.022261,1
0.24516,0.383658,0.428582,0.371566,0.39294,0.803767,0.44999,0.437253,0.233958,0.490167,0.000697,0.138689,0,0.522606,0.663994,0.608074,0.223812,0.089154,0.299457,0.42425,0.010605,1
0.319969,0.416136,0.442129,0.460747,0.442301,0.74043,0.393422,0.473544,0.382273,0.338066,0.999361,0.11527,0,0.74073,0.782339,0.744025,0.312207,0.182851,0.434368,0.48314,0.022437,1
0.498052,0.442389,0.291202,0.403519,0.476292,0.771194,0.471981,0.435156,0.418064,0.447348,0.999361,0.247904,0,0.742655,0.648441,0.621472,0.277693,0.292447,0.633486,0.525242,0.105803,1
0.366127,0.64761,0.347972,0.561395,0.727959,0.753393,0.54759,0.501603,0.691695,0.570325,0.000719,0.452789,0,0.433977,0.424575,0.413143,0.119682,0.156161,0.476115,0.234681,0.04361,1
0.275915,0.377247,0.443553,0.307057,0.389794,0.843502,0.407929,0.462161,0.2553,0.449684,0.000771,0.248782,0,0.719393,0.81567,0.7547,0.260819,0.147643,0.423839,0.586922,0.019935,1
0.020813,0.421253,0.592331,0.460705,0.434421,0.321467,0.257185,0.370141,0.30868,0.303669,0.999362,0.261799,0,0.746117,0.750072,0.795564,0.566592,0.319137,0.651008,0.508139,0.139895,1
0.00778,0.480641,0.54355,0.609956,0.570482,0.572401,0.668133,0.345496,0.384439,0.304141,0.001646,0.258177,0,0.77939,0.844789,0.880628,0.395343,0.27314,0.629406,0.483327,0.090959,1
0.006915,0.502495,0.557584,0.669428,0.636508,0.616382,0.639014,0.453263,0.352836,0.492792,0.00133,0.520185,0,0.785796,0.81739,0.867871,0.341549,0.28904,0.635403,0.293714,0.106832,1
0.056991,0.480439,0.49119,0.493876,0.547355,0.213392,0.319809,0.390561,0.329333,0.329698,0.999552,0.243423,0,0.709535,0.650749,0.713537,0.674611,0.303805,0.714495,0.408119,0.245086,1
0.427066,0.601406,0.327798,0.544337,0.639079,0.758945,0.532807,0.577796,0.541852,0.495795,0.00099,0.63635,0,0.548884,0.528071,0.478986,0.149639,0.20954,0.54359,0.261198,0.062429,1
0.262861,0.419276,0.442331,0.393663,0.442896,0.753262,0.45932,0.400743,0.333675,0.406265,0.999361,0.136766,0,0.80427,0.92706,0.869256,0.356355,0.142533,0.385022,0.643532,0.015082,1
0.427044,0.409717,0.36157,0.380632,0.447833,0.811058,0.432738,0.541812,0.270292,0.453492,0.001509,0.256827,0,0.687195,0.645538,0.604991,0.225215,0.246451,0.586918,0.43598,0.066383,1
0.025144,0.40148,0.527126,0.447236,0.409218,0.333119,0.471058,0.363299,0.238734,0.320292,0.999362,0.24398,0,0.644442,0.587022,0.658935,0.556735,0.303805,0.700388,0.436652,0.22399,1
0.358527,0.598112,0.398396,0.4675,0.666567,0.749626,0.511975,0.487349,0.508555,0.475431,0.999361,0.804792,0,0.581875,0.607432,0.567598,0.262591,0.11925,0.445761,0.368434,0.037884,1
0.461025,0.714329,0.327347,0.593164,0.762538,0.68126,0.501099,0.722985,0.510473,0.328681,0.999425,0.891938,0,0.637194,0.587181,0.552825,0.212985,0.222601,0.586928,0.30356,0.071791,1
0.510151,0.633777,0.288543,0.536095,0.639761,0.722038,0.506365,0.477937,0.56329,0.44382,0.999361,0.613216,0,0.733469,0.642706,0.601762,0.220967,0.302669,0.645766,0.420146,0.113359,1
0.289044,0.432781,0.454341,0.415733,0.464487,0.789065,0.442148,0.378631,0.513787,0.476507,0.000521,0.260758,0,0.734189,0.754277,0.748523,0.241074,0.19364,0.431392,0.581631,0.024035,1
0.247814,0.616134,0.4272,0.619947,0.78716,0.732677,0.540356,0.88167,0.492716,0.437337,0.000255,0.825184,0,0.464454,0.553276,0.533226,0.083966,0.091425,0.337091,0.129799,0.010719,1
0.329124,0.553364,0.409298,0.565089,0.644969,0.621955,0.468037,0.57752,0.404584,0.275154,0.999487,0.793274,0,0.712532,0.819581,0.745826,0.410635,0.125497,0.391931,0.470588,0.017887,1
0.041627,0.571985,0.540004,0.55812,0.649341,0.200211,0.330905,0.431974,0.311972,0.46375,0.999426,0.427295,?,0.81754,0.642727,0.721116,0.439142,0.568427,0.888527,0.435453,0.569705,1
